base	index	text
0x71000	27	「どういうこと鬼太郎!?」
0x71000	28	「奴らは完成させ…| 味方につけたんだ。| 日本で最も恐ろしい妖怪を!」
0x71000	29	「ふふ…そうとも。さあ、| ごらんにいれよう!」
0x71000	30	「…来る!」
0x71000	31	「な、なんだ…?」
0x71000	32	「………」
0x71000	33	「キミは…?」
0x71000	34	「僕は…グレムリン| といいます」
0x71000	35	「グレムリン…だと?」
0x71000	36	「機械が好きな西洋の| 妖怪じゃな」
0x71000	37	「はい。@ 僕達は機械にいたずらしたり、| 反対に故障を直したりして| くらしている妖怪なんです。@ ある日…ネット端末ってものに| 興味がでて…生まれて初めて| さわってみたんです。@ そうしたら…僕の身体に| いきなり色んな情報が流れて| きて…」
0x71000	38	「それで…| ギーガが生まれたのか」
0x71000	39	「うむ、恐らく| 機械や電気と相性の良い| グレムリンの身体に@ ネットの中に凝り圜まった| 人間の想念が一気に流れ込んで| 奴が生まれたんじゃ」
0x71000	40	「そうだったのか…」@(こんな小さな妖怪に| あれほどの力を与えた| ネットの中の世界…@ あそこには、それほどの| 目に見えない力が| 渦巻いていたってわけか)
0x71000	41	「僕の意識はほほギーガに占傭| されていましたが…自分が何を| していたのかは憶えています。@ 鬼太郎さんのおかげで| 自由になることができました。
0x71000	42	 鬼太郎さん。| ありがとうございました」
0x71000	43	「あ、ああ。| キミにケガがなくて| 良かったよ。@ それに…僕だけの力でキミを| 助けられたわけじゃない。@ ドラキュラ達にもお礼を| 言ってあげてくれ」
0x71000	44	「ドラキュラさん達も…| 有り難うございました」
0x71000	45	「あ…ああ…」@(く…俺はこんな妖怪に| 手玉に取られていたと| いうのか!?)
0x71000	46	「それでは、僕は失礼します。| 本当に…本当に感謝しています。| さようなら、鬼太郎さん」
0x71000	47	「ふふふ…あ~っはっはっは!」
0x71000	48	「な…何がおかしい!| これが笑い事か?@ 俺達はあんな小妖怪に| 手玉に取られたんだぞ!」
0x71000	49	「くっくっく!| だから面当いんじゃないか!@ 俺達も、鬼太郎達も、| さんざんアイツに| 苦勞させられて…@ それがなんだい!| ちっちゃな妖怪がコロンって| 出てきやがって@ 〝本当に…本当に| 感謝しています"だってよ!@ く~っくっくっくっく!!| 俺達は…なんて滑稽なんだ!」
0x71000	50	「な…なんじゃ!?」
0x71000	51	「この城は…まもなく崩れる」
0x71000	52	「なんじゃと!?」
0x71000	53	「くっくっく!| ラ<87>セーヌ、説明してやれよ!」
0x71000	54	「ダイダラボッチを倒すと…| 自動的に自壊装置にスイッチが| 入るようになっていたんだ。@ ダイダラボッチを倒して| 生き残った者を生きて| 帰さぬようにな!」
0x71000	55	「そんな…父さん!」
0x71000	56	「うむ、みんなすぐに脱出じゃ!」
0x71000	57	「わ、わかったわ!」
0x71000	58	「みんな、急ぐでごわす!」
0x71000	59	「…………」
0x71000	60	「ドラキュラ!| お前達は…脱出しないのか?」
0x71000	61	「鬼太郎…お前達の勝ちだ。| この日本から…手を引こう」
0x71000	62	「え? それで…いいのか?」
0x71000	63	「我らの今回の作戦は…これで| 全て失敗に終わった」
0x71000	64	「虎の子のダイダラボッチが| やられたんじゃあ…| 作戦の立て直しだ」
0x71000	65	「ギーガもやられたしな…」
0x71000	66	「鬼太郎……」
0x71000	67	「なんだい?」
0x71000	68	「……私はギーガの事を| 訝しく思いつつも| 従った。@ それは…新しい力に| 期待したからかもしれん」
0x71000	69	「新しい…力?」
0x71000	70	「鬼太郎、| 現代人は我らの事を| 忘れつつある。@ 我らは…古び始めて| いるのかもしれん。| 私はそんな〝今"の時代…@ 地上を我が者顔で慕らす| 人間共に妖怪の恐怖を…| 闇の世界の恐ろしさを…@ 示してやりたかった…!」
0x71000	71	「ドラキュラ…」
0x71000	72	「だが、期待はずれだった。@ 奴は所詮、情報などという| 上っ面の知識しかない| 青二才だった。@ 私やお前は…まだまだ現役を| 退くわけには| いかんという事だ!」
0x71000	73	「…………そうじゃな…| ワシらは、まだ現役じゃ!」
0x71000	74	「ああ、その通りだ」
0x71000	75	「だが…やはり私は| あんな奴の言うなりに| なっていた自分を恥じる。@ だから…今回は| ここで素直に| 負けを認めるとしよう」
0x71000	76	「…わかった」@(……ドラキュラ…| こいつと僕は、絶対に| 同じ価値観を共有できない。@ だけど、こいつの| 誇りの高さだけは…| 認めてやってもいいかな…)
0x71000	77	「鬼太郎、そろそろ脱出せんと…」
0x71000	78	「でも、ドラキュラ達が!」
0x71000	79	「俺達には| 超音波瞬間移動がある」
0x71000	80	「そ…そうか」
0x71000	81	「お前の事だ、これくらいの| 事でくたばりはせんだろう。| さらばだ、鬼太郎」
0x71000	82	「じゃあな」
0x71000	83	「もう…会いたくないけど| そういう訳にも| いかないんだろうな」
0x71000	84	「ああ、我らが世界を欲する限り| お前とはまた会う事になる。| …違うか?」
0x71000	85	「ああ、もちろんだ。お前達が| ドコで何を企んでいても| 必ず駆けつけてやる!」
0x71000	86	「ふん、その日を| 楽しみにしておいてやるぜ…」
0x71000	87	「この次は、| 俺達が勝つ番だからな」
0x71000	88	「鬼太郎!?| 話しとる場合か! 行くぞ!」
0x71000	89	「…もう、行かなくちゃ」
0x71000	90	「さらばだ…| 〝ゲゲゲの鬼太郎"…」
0x71000	91	「じゃあな、| 〝吸血鬼ドラキュラ"!」
0x71000	92	「………………………」
0x71000	93	「今回の作戦は…| これでお終い…か」
0x71000	94	「これからどうする、兄弟…」
0x71000	95	「帰る前に南国妖怪共に招集を| かけろ」
0x71000	96	「お? 次は…| いよいよアイツの出番か?」
0x71000	97	「ああ、ダイダラボッチで| 予行演習は済んだ。@ 次こそ…完璧に鬼太郎を苦しめる| 大いなる戦力を掴む事が| できるだろう…」
0x71000	98	(ギーガのネット蜩など| 届きもしない秘境の奧に| 我らの次の切り札はある。@ 鬼太郎…我らを素直に帰す| ところが…まだまだお前も| 青二才な証樵だ…@ 我らは…すぐに再会できる。| そう…すぐに…な!)
0x71000	99	「さあ…俺達も…」
0x71000	100	「うむ…」
0x71000	101	「グッバイ…ニッポン!」
0x71000	102	「ううう…すごい衝撃じゃった…」
0x71000	103	「ぎゃあああああああ~!!| あ…あれ!」
0x71000	104	「うごあああああああああああああ| あああああああああ~~~!!」
0x71000	105	「出たな! ダイダラボッチ…| それも完全な姿の!」
0x71000	106	「なんて事じゃ…」
0x71000	107	「あ奴ら、どうやって脳を| 復元したんじゃ?」
0x71000	108	「ふふふ…あの時破壊された脳の| パーツは、私の超音波瞬間移動で| ある場所に隠しておいたのだ!@ 地中深く埋もれたと思わせて| ギーガの目を欺き、我らの| 切り札を生み出す為にな!」
0x71000	109	「こっぴどく破壊されておったが…| 妖怪医でもある私の頭脳を| もってすれば復元は可能だった。@ 今、日本中の霊気は| この城に集められている。| それは表向きはギーガの為。@ 本当は…晝士の樹海に隠された| ダイダラボッチに復活の| エネルギーを与える為だ!」
0x71000	110	「ギーガの暴走を抻える為の| 保険ってとこか…?」
0x71000	111	「霊気エネルギー供給装置は| 裏で切り替えてやれば@ いつでもダイダラボッチ| 復活に使えるよう、| 細工しておいたのだ!」
0x71000	112	「おのれ…くらえ!」
0x71000	113	「非力なものだな、ギーガ。@ ネットや霊気エネルギーから| 切り離された〝本当のお前"の| 実力はその程度か?」
0x71000	114	「うがあああああああああああああ| あああああああ~~~~~!!」
0x71000	115	「や、やめろ!」
0x71000	116	「用済みなのは…お前だ。| ギーガ」
0x71000	117	「うわああああああ~~!」
0x71000	118	「た…たべおったぞ!」
0x71000	119	「……なんて事を…」
0x71000	120	「邪魔者はいなくなった…」
0x71000	121	「今こそ、我ら一族が| その理想をかなえる時!」
0x71000	122	「鬼太郎、結局この様な| 決着のつけ方しか| 我らにはなかったようだな!」
0x71000	123	「…うれしそうだな、ドラキュラ」
0x71000	124	「ああ、うれしいぞ、鬼太郎!| お前を倒して…日本は頂く!| このダイダラボッチを使ってな!」
0x71000	125	「させるもんか…| ダイダラボッチだって| 何だって…倒してやる!」
0x71000	126	「ふふ…いい返事だ。| さあ、本当の決戦だ…| いくぞ!」
0x71000	127	「これがダイダラボッチの| 本当の姿か…父さん、どう戦えば| いいんでしょう…?」
0x71000	128	「ううむ…恐らく今回〝脳"は| ダイダラボッチの頭部に| 収まっておる筈じゃ。@ じゃが、その脳はドラキュラが| 復元したもの…以前より耐久力が| 弱くなっとるかもしれん。@ 外からでも強い衝撃を加えれば| ダメージは与えられる筈じゃ!| 頭を集中的にねらえ!」
0x71000	129	「確かに、脳さえ壊してしまえば| ダイダラボッチは動けない…| 成る程、やってみましょう!」
0x71000	130	「鬼太郎、私は愚かだった。@ 私は…新しい方法が| より良いやり方だと| 無理に信じようとしていた!@ だが、そうではなかった。| 結局自分がこれまで培った物、| 信じたやり方で進むしか…@ 理想の結末には| たどり着けぬ!」
0x71000	131	「結局最後は戦って決着を| つけるしかない…| そう言いたいのか?」
0x71000	132	「そうでなくては…| 納得がいかぬだろう?| …お互いにな!!」
0x71000	133	「くやしいけど…| その通りだ!」
0x71000	134	「うぐぅ……ふ、不甲斐ない。| やはり、立て続けでは| 身が保たぬか!?」
0x71000	135	「ドラキュラ、そこまでだ!」
0x71000	136	「ふん、あ…後は| ダイダラボッチに任せるわ…!@ 大きな口はアイツを| 倒してから叩くんだな!」
0x71000	137	「ち、やられちまったか…| まあ、いいさ。@ 彼の脳には、すでに鬼太郎達を| 敵としてしか認識できない様に| 強力な暗示が施してある。@ 俺達がいなくても| 後はこのダイダラボッチが| やっつけてくれる」
0x71000	138	「なんだと? 決着を| 他の妖怪任せにして| 恥ずかしくないのか?」
0x71000	139	「彼は俺達の技術と| 努力の結晶だ。| その勝利は…俺達の勝利さ!@ ふふ…じゃあな」
0x71000	140	「ぐおお!| やられた…またしても!」
0x71000	141	「ラ<87>セーヌ、もういい、下がれ」
0x71000	142	「しかし、| ここで終わったんじゃ| 俺のプライドが!!」
0x71000	143	「お前はよく戦った。| そのお前を誰も笑いはせん」
0x71000	144	「く…わ、わかった…」
0x71000	145	「ダイダラボッチが…| 苦戦をしている!?」
0x71000	146	「奴の脳の復元は完璧じゃない。| そこをつかれたってわけか…」
0x71000	147	「脳の状態が万全ならば、| もっと離れた別の場所に| 保管するものを…」
0x71000	148	「どうする?| アレを…やるか?」
0x71000	149	「ああ、最後の手段だ」
0x71000	150	「何をする気だ?」
0x71000	151	「そ~~~~れっ!」
0x71000	152	「ふぅん!!」
0x71000	153	「ぬおおおお!」
0x71000	154	「く、回復されたか…」
0x71000	155	「鬼太郎、それだけではないぞ!| み、見ろ!」
0x71000	156	「出でよ!」
0x71000	157	「あれは…まさか?」
0x71000	158	「ダ…ダイダラボッチの脳じゃ!」
0x71000	159	「ふははは! その通りだ!@ 脳にダメージを与えねば| ダイダラボッチが倒せぬと| 気付いたのはほめてやる!@ だが、それが移動すると| したら…どうだ?」
0x71000	160	「何?」
0x71000	161	「よし、あそこだ!」
0x71000	162	「それ! 脳よ…手の中へ!」
0x71000	163	「うおおおおおおおお~~!!」
0x71000	164	「脳の位置が…移動した!?」
0x71000	165	「ふふふ…三人の妖術にて| ダイダラボッチの脳の位置を| 定まらぬ様にしてくれる!」
0x71000	166	「ダイダラボッチ!| 貴様の弱点は俺達がカバーする!| お前は存分に戦え!」
0x71000	167	「うごおおおおおおおおお!」
0x71000	168	「鬼太郎! 奴らは| ダイダラボッチの脳の位置を| 次々変えていくつもりじゃ!@ 脳のある部分以外を攻撃しても| 奴にはダメージは与えられん!@ 脳が今どこにあるのか、| しっかり見極めて| 攻撃するんじゃ!」
0x71000	169	「それ!」
0x71000	170	「く…また脳が移動を…」
0x71000	171	「今度はあっちを狙うんじゃ」
0x71000	172	「今度はこっちだ!」
0x71000	173	「ま、またか!」
0x71000	174	「ふふふ…惑うがいい…」
0x71000	175	「くそ! キリがない!」
0x71000	176	「うごがががああああ~~!」
0x71000	177	「いかん、| ダイダラボッチが…!」
0x71000	178	「脳にダメージを| 受けすぎたのか!?」
0x71000	179	「そんな…| ダイダラボッチが…| 倒されるとは!@ く…もはや本当に…| これまでか…!?」
0x71000	180	「俺達一族の悲願が…| 妖怪による世界征服の夢が…」
0x71000	181	「漬えた…か」
0x71000	182	「ドラキュラ、今度こそ本当に| お前達の計画は全てお終いだ!| 傘だけは助けてやる…@ この日本から、| お前の仲間をつれて| 今すぐ立ち去れ!」
0x71000	183	「く…」
0x71000	184	「ごばああああああああああああ| あああああああああああ~!」
0x71000	185	「何!?」
0x71000	186	「ゆるさん…| ゆるさんぞドラキュラ~~!」
0x71000	187	「この声は…」
0x71000	188	「ギーガ!?」
0x71000	189	「父さん、これは一体…!?」
0x71000	190	「脳が破壊された事で、体内に| おったギーガの意識に身体を| 乗っ取られよったんじゃ!」
0x71000	191	「ゆるさんぞ…貴様ら!| こうなれば…貴様らを倒し、@ この身体を得た私自身が| 世界中を混沌と破壊で| 埋め尽くしてくれるわ!」
0x71000	192	「世界を破壊するだと?| そんなことをして、| お前になんの得がある!?」
0x71000	193	「意味のない破壊なんか| 止めるんだ、ギーガ!」
0x71000	194	「意味だと…!?| そんなもの…必要ない!」
0x71000	195	「なんだと!?」
0x71000	196	「では逆に聞こう、自分が| 生まれた意味など…お前達は| 知っているというのか?@ この世に生まれた物が| 何をすべきなのかなど…| 本当は誰にもわからぬ!@ だから…私は楽しむ事にした!| ネットを操り、人々を混乱させ| 争わせる事は楽しい!@ もっと楽しい事がしたい…| その為に力を増やし続ける!| それが私の全てだ!」
0x71000	197	「く!」@(話に…ならない…僕達に| あまり力は残っていない。| ………こうなったら…)
0x71000	198	「ドラキュラ」
0x71000	199	「な、なんだ、鬼太郎!」
0x71000	200	「アイツを倒す、手を貸せ!」
0x71000	201	「なんだと?| 私にお前と一緒に| 戦えというのか?」
0x71000	202	「き…鬼太郎!」
0x71000	203	「なにいってんの?」
0x71000	204	「恐ろしさのあまり| 気でも違ったか?」
0x71000	205	「仲間になれっていうんじゃない。| アイツを懸放しにしたら| お前も困る筈だ。@ お互いの利盆の為…| っていうんじゃだめか?」
0x71000	206	「く…上手いことをいいおって…」
0x71000	207	「でも、このままじゃ確かに| まずいな…鬼太郎、| 何か策でもあるのか?」
0x71000	208	「君達はさっきの脳を動かした| 念力でアイツの動きを| 止めてくれ。@ 僕はその間に澤身の力を込めて| 技を繰り出し、奴に| トドメをさす」
0x71000	209	「成る程…」
0x71000	210	「お、おい!| 何納得してんだよ!」
0x71000	211	「ふ、ふん。いいだろう…」
0x71000	212	「きょ…兄弟!」
0x71000	213	「だが、勘違いするな。| お前の味方をするのではない。@ これはあくまで我らの| 利害が一致したからにすぎん。| あくまで…な」
0x71000	214	「ああ、ありがとうドラキュラ。| 僕の提案を受け入れてくれて」
0x71000	215	「えらい事になったぞ…」
0x71000	216	「四の五のいっとる場合か!| ワシらも鬼太郎に霊力を| そそぎ込むんじゃ!」
0x71000	217	「アタイも!」
0x71000	218	「しゃあねえな…| のりかかった船だ」
0x71000	219	「おいどん達もみんな| 協力するでごわす!」
0x71000	220	「ぬりかべ~~!」
0x71000	221	「ラ<87>セーヌ、エリート、| 奴の動きを止めるぞ」
0x71000	222	「とほほ…なんてこった…」
0x71000	223	「悔しいが…今だけは| 協力してやろうじゃないか。@ 俺達だけでは、どのみち| 今のアイツは倒せない」
0x71000	224	「ち、今回だけだぜ!」
0x71000	225	「え~~いっ!」
0x71000	226	「そりゃあ~!!」
0x71000	227	「むむむむ~!」
0x71000	228	「な…なんだ、身体が| 動かない~~~!!」
0x71000	229	「鬼太郎、みんなの| 霊力が来るぞ!」
0x71000	230	「よし…父さん、行きますよ!」
0x71000	231	「ああ、行け、鬼太郎!」
0x71000	232	「でええやあああああああ!!」
0x71000	233	「うぎゃあああああああああああ| ああああああああああああああ| ああああああ~~~~~!!」
0x71000	234	「そんな…馬鹿な…!?」
0x71000	235	「やった!| これで本当に…| 本当にお終いだ!」
0x71000	236	「ぐおお…もはや…| 私の傘も…ここまでか…」
0x71000	237	「ギーガ…お前は| 本当は何者なんだ?」
0x71000	238	「私は…ネットに| 渦巻く人間の想念が生み出した| 妖怪だ」
0x71000	239	「なんじゃと?」
0x71000	240	「私は…種子の様な物だった。| ネットをのぞいたある妖怪と| 同調し、融合して私が生まれた」
0x71000	241	「ある妖怪…?」
0x71000	242	「私は…うれしかった。| それまで情報の世界でしか存在| 出来なかった自分が@ 本当の世界に影響を| 及ほす事ができるように| なったのだからな!@ ネットの口座の数字を| ちょいといじってやれば| 簡単に仲間ができた。@ 情報を変えてやれば| たやすく誰もがそれを信じた!@ 私は…楽しくて| しょうがなかったのだ!」
0x71000	243	「ふざけるな! お前は| 麌び半分だったかもしれない…@ だけどきっとそれで| ものすごい迷惑を被った人間や| 妖怪がいた筈だ!@ 傷つき…傘を落とした人だって| いたかもしれない!@ それが楽しいだって?| どうかしてる!」
0x71000	244	「ふふふ…そうかな?」
0x71000	245	「何!?」
0x71000	246	「ネットの中には様々な物が| あふれている。@ 人間の欲望や嫉鎮、悲しみや| 狂気、…それらで| あの中は充ち満ちている!@ 人間も妖怪もきれいな| ものではない、もっと殺伐とした| 混沌としたものだ!@ ならば…そいつらを操るだけの| 力をもった私が、奴らを| いいように使って何が悪い!@ そしてその結果、奴らが| いくら死のうが生きようが…| 罪など感じぬわ!」
0x71000	247	「黙れ! 確かに悪い心を持った| 奴だっている。でもそんな連中| ばっかりじゃない!@ 少なくとも…僕の仲間達は| お前の思っているような| 存在とは違う!」
0x71000	248	「なぜそう信じられる?@ 私が少し情報を操っただけで、| 日本の妖怪達はお前に牙を剥き、| 人間共は銑口を向けたのだぞ。@ 仲間などというあやふやな言葉に| すがって…それを信じている| お前達の方が@ 私からすれば| よっぽど間違っているわ!」
0x71000	249	「そ…それは…」
0x71000	250	「ん? モニターが| まだ生きていたのか?」
0x71000	251	「なんだ?」
0x71000	252	「恐山の…鬼太郎が処刑される| 筈じゃった場所が| 映っとるようじゃのう」
0x71000	253	「こ…これは!?」
0x71000	254	「鬼太郎~! どこじゃ~!| みんなで助けに来たぞ!」
0x71000	255	「手分けして捜そう!」
0x71000	256	「残った雑魚共は| おいら達に任せて| くれればいい!」
0x71000	257	「みんな、声をかけたら| 意外と集まってくれたな…」
0x71000	258	「…なんだかんだいって| ネットやTVなんかより| 鬼太郎を信じてたのさ…」
0x71000	259	(鬼太郎さん…鬼太郎さんが| 助けてくれた人達や妖怪さんが| みんな…立ち上がってくれたわ…@ 鬼太郎さんががんばったから…| くじけそうになっても…| 一生懸傘やってきたから…@ みんな鬼太郎さんを| 信じてくれた!)@「鬼太郎さんが処刑されるって| 聞いて…みんな内心| 心配してたんですよね?」
0x71000	260	「うむ、鬼太郎とワシらの| 絆が偽の情報に勝ったんじゃ!」
0x71000	261	「きっと今頃みんな| ギーガと戦っている筈だわ…@ はやく鬼太郎さんや皆さんを| 見つけて…| 助けてあげましょう!」
0x71000	262	「そんな…馬鹿な!| 危険を犯してまで…@ あまつさえ、私の情報操作を| 物ともせず…鬼太郎を信じて| 助けに行ったというのか?」
0x71000	263	(みんな…処刑されるのが| 僕の偽物とは知らずに…@ 僕は…みんなを驪したのに| …それなのに!)@「そ、そうだギーガ。| 僕達の勝ちだ!」
0x71000	264	「違う! 私は完璧だった!| これは…ぐ、偶然だ!」
0x71000	265	「…いいや、偶然じゃない。| 今までに培ってきた信頼が| うわべだけの情報に勝ったんだ。@ 表面だけつくろったところで| 心の中までは動かせやしない。@ お前は情報を制しただけで、| 全てを手に入れた| 気になっていたんだ。@ お前の力は…みせかけだ!」
0x71000	266	「うおおおおお~~!| 馬鹿な…馬鹿な!!!」
0x71000	267	「ギーガ…これがお前の限界だ」
0x71000	268	「ぐぐぐ…おほえておけ…| 私のような妖怪は…いずれ…| また現れる」
0x71000	269	「何!?」
0x71000	270	「時代は…変わるのだ…@ お前達のようなアナクロな| 妖怪では…そのうち私の様な| 新妖怪に太刀打ちできなくなる。@ 素直に…ここでやられておけば| よかったものを…」
0x71000	271	「なんだと! ふざけるな!」
0x71000	272	「…………………………」@(時代…か…)
0x71000	273	「…………………………」
0x71000	274	「ふふふ…さらばだ…| 時代遅れの妖怪ども!
0x71000	275	 あっはっはっはっは!| あ~~っはっはっはっは!!」
0x71000	276	「言いたい事だけ言って…| 消えましたね」
0x71000	277	「ああ、最後まで| 口の減らん奴じゃったな…」
0x71000	278	「……………………」
0x71000	279	「どうした、鬼太郎?」
0x71000	280	「彼のいうように…いつか僕も| 新しい妖怪に歯が立たなくなる| 日がくるんでしょうか…」
0x71000	281	「………鬼太郎」
0x71000	282	「な…何言ってるのよ!| そんなわけ…」
0x71000	283	「そうかもしれんな」
0x71000	284	「お、親父さん!| なんて事を…!?」
0x71000	285	「じゃが、その頃には| お前の息子がお前に替わって| 戦ってくれるじゃろう」
0x71000	286	「え…僕の…息子?」
0x71000	287	「そうじゃ、ワシにとっての| 今のお前のようにな」
0x71000	288	「僕の…子供…」@(そうか…何も心配| することなんかないんだ…@ 時代が変われば…また僕達にも| 新しい仲間ができる。| 負けたり…するもんか!)
0x71000	289	「父さん、有り難うございます。| おかげで少し気が| 楽になりました」
0x71000	290	「うむ!」
0x71000	291	「な、なんだ!?」
0x71000	292	「あ! なんか出てきたわよ?」
0x71000	293	「な…なんだこいつは?」
0x71000	294	「まさか…こいつが…」
0x71000	1024	開癸中
0x75800	0	「…次に、サイバーテロ事件の| 続報です。@ わが国を襲った未曽有のサイバー| テロ事件はその後、各機関による| 懸傘の復旧作業が続いています。@ 未だ犯人の特定はできて| いませんが、同様の手口に対する| セキュリティ対策は容易である@ との専門家の意見もあり、| 各プロバイダ会社の対応も進み、| 混乱は沈静化しつつあります。@ 改ざんされたデータの復旧には| まだしばらくかかるとの見込み| です。@ なお、前回の放送において| 一部間違った事実関係が| ありました。@ お詫びして訂正いたします。| それではCMに続いては| 各地のお天気…」
0x75800	1	「ふ~、生き返るわい!」
0x75800	2	「父さん、湯加減はどうですか?」
0x75800	3	「うむ、くたびれとる時は| これ位ぬるい温度で丁度いい、| 文句無しじゃ!@ ワシの体調まで見鑓して| 湯加減を考えられるとは…| 腕を上げたな鬼太郎!」
0x75800	4	「アタイも結構上達したと| 思うんだけど…鬼太郎には| まだまだ適わないわ…」
0x75800	5	「ふふ…まあね」
0x75800	6	「ギーガの仕業…案外簡単に| 人間に見破られた| ようじゃな」
0x75800	7	「ああ、でもギーガが| 倒されていなかったら@ 今でもその事実を| 巧妙に隠し続けたんだと| 思うけどね」
0x75800	8	「奴は…やはり| 恐ろしい奴だったんじゃな」
0x75800	9	「結局…ギーガとは| なんだったでごわすか?」
0x75800	10	「新しい時代が生んだ| 新しい妖怪…| そんな所だろうね。@ ネットの情報を操る事で| 現実の世界にも影響を| 与えられる事を知った彼は@ 本当に強くなった様な| 気がしたんだと思うよ。@ それで、ドラキュラ達を| そそのかして…その力を| 思う存分癸揮したかったのさ」
0x75800	11	「信じられない話ね…」
0x75800	12	「でも、奴は可哀想な妖怪さ。| あれだけの力を持ちながら| 偶然生まれてしまったばかりに@ 自分自身に歴史を持たず、| 帰属する場所をもたず、| 刹那的な享楽にしか@ 生きる目的や| 楽しみを見いだせ| なくなっていたんだ」
0x75800	13	「まるで~最近の| 人間達みたい~~!」
0x75800	14	「時代が変われば、人間も変わる。| そうしたら…妖怪だってやっぱり| 変わっていく…」
0x75800	15	「妖怪も…どんどん| 荒んでいくって事?」
0x75800	16	「わからないよ…| だけど…」
0x75800	17	「きき…鬼太郎さん!」
0x75800	18	「おお、ルカちゃん!」
0x75800	19	「キャ!| またお風呂中でしたか!」
0x75800	20	「気にせんでよい。| で、なんの用じゃ?」
0x75800	21	「はい、祝賀会をやり直すって| 聞いて…その事で| ご相談に来ました!@ できたら父さんと私も| 参加したいんですけど…| 大丈夫かなって思って」
0x75800	22	「ああ、もちろんさ。| 喜んで!」
0x75800	23	「よかった…あんな事が| あったから怒ってるんじゃ| ないかって…心配してたんです」
0x75800	24	「いいや、どちらかといえば| 迷惑をかけたのはこちらじゃ。| 都合がつくなら乗非、来てくれ」
0x75800	25	「そうときまれば| 準傭しなきゃ!| 美味しい料理作らないとね!」
0x75800	26	「あ、私…クッキーくらいなら| 作れます!」
0x75800	27	「よ~し! じゃあ、それ、| いっぱい作っちゃおうか!@ よし、こうしちゃいられないわ。| 妖怪アパートで予行練習よ!」
0x75800	28	「は、はい!」
0x75800	29	「やれやれ…騒がしい| 連中じゃわい!」
0x75800	30	「でも…日本に| 平和が戻って…| 本当に良かったですね」@(人間は…荒んでいく| ばかりじゃない。| 妖怪だって、それは同じだ。@ 人間と妖怪とが共存する道は| まだどこかに残っている筈だ。| そう、彼女達みたいに…)
0x75800	31	「へっへっへ…| 鬼太郎ちゃ~ん、いる~~?」
0x75800	32	「ねずみ男! お主あれから| どうしておったんじゃ!」
0x75800	33	「今日は何しに来たんじゃ?@ 正直…腹が立つから| お主の顔はあまり| 見たくないんじゃがな…」
0x75800	34	「ふっふ~ん。| この俺にそんな口を| きいていいのか?@ 今の俺様は| 大会社の社長様なんだぜ~。| ええい、頭が高いっ!」
0x75800	35	「へへーっ…@ …って、思わずつられて| しもうたわい。社長じゃと?」
0x75800	36	「例の勤めてた会社がよ、| ギーガの息のかかった会社| だったんだが…@ 事件で株が大暴落、そのスキに| ごっそり買い叩いて、今じゃ| 大株主って寸法よ」
0x75800	37	「…火事場泥棒じゃな」
0x75800	38	「人聞きの悪い事言いなさんな。| 先見の妙があると言って| ほしいね」
0x75800	39	「まったく…お前は世界が| 滅亡しても生き残るよ…| それで、なんの用だ?」
0x75800	40	「そうそう、それよ!| 今日はいい物持って| きたんだぜ~」
0x75800	41	「またそれか…」
0x75800	42	「じゃ~ん! こ<87>れ<87>だ!| 超薄型ノートパソコン| 〝ネズミウスNZ"!」
0x75800	43	「…もって帰れ」
0x75800	44	「かあ~っ! 見る目がないね~| 鬼太郎! こいつは最新の| ビデオカメラ付きだぜ。@ しかもヘキシアム4.6ギガ、| 重さはたったの1.2キロの| ちょ~スグレモノ!@ 今ならデジタルカメラと| プリンターもついて、| たったの14万8千用だ!」
0x75800	45	「おお~っ…@ …って、また思わずつられて| しもうたわい」
0x75800	46	「しかも金利と分割手数料は| 当社負担!| さあ、買え!」
0x75800	47	「パソコンならもう持ってるから| いらないよ」
0x75800	48	「バカ言っちゃいけねぇ。| 今やパソコンは一家に二台の| 時代だぜ。@ モバイルコンピューティングが| これからのトレンドよ!| 時代に乗り遅れるぜ~」
0x75800	49	「時代に乗り遅れたって| いいじゃないか」
0x75800	50	「な…なぬ?」
0x75800	51	「確かに時代は新しくなっていく。| 人も妖怪も新しく| 変わっていくだろう。@ でも、新しくなって、いい世界に| なったかっていえば…| 必ずしもそうとは言えない。@ むしろ…悪くなったのかも| しれないよ。@ だったら何も急いで時代に| 合わせる必要なんかない」
0x75800	52	「なんでえ、なんでえ!@ そんなこっちゃ、ギーガみたいな| 奴がまた出てきたら、対抗でき| ねーぜ!」
0x75800	53	「新しいものを否定するつもりは| ないよ。僕も一時、ネットに| ハマっていたからね。@ でも、新幹線もいいけど、僕には| 鈍行のゆっくりのんびりした| 族のほうが性にあってる…@ そういう事かな」
0x75800	54	「ほほう…」
0x75800	55	「ちぇっ、勝手にしろ!@ こんな生きた化石共と話してても| 時間の無駄だ!| 俺は帰らしてもらうぜ!」
0x75800	56	「…怒って帰っちゃいましたね」
0x75800	57	「うむ…」@(鬼太郎…大きくなったな。| さすが…ワシと母さんの| 自慢の息子じゃ!)
0x75800	58	「やっぱり昔ながらの生活が| 一番ですね、父さん」
0x75800	59	「そうじゃな…鬼太郎」
0x75800	60	「…鬼太郎」
0x75800	61	「え? あれ?| 何処でなってるんだ?| 携帯電話…携帯電話っと…」
